filename, ballooning, fibrosis, inflammation, steatosis
201_5_15_51_jpg.rf.466155c7725302a0c467bd8415cb4085.jpg, 0, 0, 0, 1
16_224_603_159_41_jpg.rf.42d1d3f2cce9fca321d1473491f2e3f6.jpg, 0, 0, 1, 0
15_242_212_24_18_jpg.rf.4657ddb92979ce294ba68c4afbb993d7.jpg, 0, 1, 0, 0
18_217_217_54_23_jpg.rf.42a2b8b02dae5fae518a085d91c557ef.jpg, 0, 0, 1, 0
18_229_Masson_202_53_50_jpg.rf.446b20ce8d6512e81f326962c46c7b50.jpg, 1, 0, 0, 0
102_1_8_2_jpg.rf.44c5a0560cb1f02776c4ea01e1c00907.jpg, 0, 0, 0, 1
18_228_Masson_208_66_14_jpg.rf.427f55e377af8f6ec7ed8f153257f05e.jpg, 1, 0, 0, 0
18_217_217_56_16_jpg.rf.42f820807b2b27d42d701e3a5e7db597.jpg, 0, 0, 1, 0
18_229_Masson_202_46_32_jpg.rf.463c8e734155fa5d35082d6757504168.jpg, 1, 0, 0, 0
16_253_302_18_17_jpg.rf.462526cef9f8adb3f2e11bc317f7606e.jpg, 0, 1, 0, 0
19_212_E1202_18_3_jpg.rf.468be6da00f986442659e35c5569d827.jpg, 0, 1, 0, 0
17_228_801_65_49_jpg.rf.433a33d0e4b576953d4af4424b8cda0d.jpg, 1, 0, 0, 0
206_8_7_12_jpg.rf.4663e52327927ec535cc3509b983ebc2.jpg, 0, 0, 0, 1
19_212_E1202_17_10_jpg.rf.4692d321aafdb45d075bf93c53b8ca2d.jpg, 0, 1, 0, 0
18_217_217_54_12_jpg.rf.46ac8a451d10b817f6ec8ef01230cc9e.jpg, 0, 0, 1, 0
207_8_14_42_jpg.rf.469b9e71ab36b278bd6d06506d673eca.jpg, 0, 0, 0, 1
16_224_603_161_58_jpg.rf.47ff2ace2416a628b2662f05b2f5a61c.jpg, 0, 0, 1, 0
17_234_212_76_21_jpg.rf.4709a850719e4a390accc21d5c1ec7b9.jpg, 0, 0, 1, 0
18_229_Masson_201_15_14_jpg.rf.46e3e9467e713342bc91463facbe56ad.jpg, 1, 0, 0, 0
15_239_101_64_44_jpg.rf.46f9dd7da95c9f03f73cad2748d013e4.jpg, 0, 0, 1, 0
19_212_E1202_23_3_jpg.rf.46e1cc889fed73fa716bd583ab4aed67.jpg, 0, 1, 0, 0
18_229_Masson_202_143_20_jpg.rf.470799f42509e5a71af2edefcd7e4007.jpg, 1, 0, 0, 0
16_224_603_162_57_jpg.rf.468cc7f6be50ca0b8311564ac840a11d.jpg, 0, 0, 1, 0
18_217_217_56_6_jpg.rf.47195a5398f2318b843447991c901d49.jpg, 0, 0, 1, 0
16_224_101_112_21_jpg.rf.47756aeeef0624cd14124b873b666265.jpg, 0, 0, 1, 0
16_253_308_19_17_jpg.rf.46bcf218e2af947c4e8866f31c4569d7.jpg, 0, 1, 0, 0
18_211_Masson_207_122_26_jpg.rf.48c1a8d401c78f17c9fcecf6f4857084.jpg, 1, 0, 0, 0
17_209_102_11_13_jpg.rf.4896e4cc28a4149fcfad2f27bace6055.jpg, 0, 0, 1, 0
18_217_212_50_17_jpg.rf.48e85e55e7d2b52eb012ea045b67ec14.jpg, 0, 0, 1, 0
201_10_4_5_jpg.rf.47460b9b32b6c3d5edc264c968df4c67.jpg, 1, 0, 0, 0
18_217_218_54_9_jpg.rf.4748c883495ba5765b018a32ff2e244a.jpg, 0, 0, 1, 0
18_237_201_45_31_jpg.rf.482fed5fb4dcb381b37aaf3200d27aa5.jpg, 1, 0, 0, 0
202_5_21_11_jpg.rf.47e9b5b3f9dcd4e15842d7c18a5d804f.jpg, 0, 0, 0, 1
18_229_Masson_201_53_31_jpg.rf.47cec36dfde60ab3110ebf0862eb7c1e.jpg, 1, 0, 0, 0
18_229_Masson_202_61_37_jpg.rf.47986e03f5a3ffcb02702e209fbd4e29.jpg, 1, 0, 0, 0
16_253_308_35_15_jpg.rf.48f1ac2b82baf35d9d8f64d929184b29.jpg, 0, 1, 0, 0
15_242_208_198_54_jpg.rf.4482769ae9cff7e2cc6583bffe04e9d3.jpg, 0, 0, 1, 0
201_4_18_22_jpg.rf.49847c92f65bcaf42fd58d331302241f.jpg, 0, 0, 0, 1
18_229_Masson_202_70_14_jpg.rf.485fe920c14d5199afedf3fe96f43fc8.jpg, 1, 0, 0, 0
206_8_6_23_jpg.rf.49057a3f9ec271bb861fa1c215851db7.jpg, 0, 0, 0, 1
17_228_801_98_16_jpg.rf.4905d2a1f57d1fd75662c9056a437f8f.jpg, 1, 0, 0, 0
18_236_203_78_38_jpg.rf.49d73192e70360d18c94fd1823de0bdd.jpg, 1, 0, 0, 0
201_2_8_34_jpg.rf.49e5c1997d0c94429a126385768491ec.jpg, 0, 0, 0, 1
15_242_208_38_13_jpg.rf.4a44eabfd05888db8f3416070c4316d3.jpg, 0, 1, 0, 0
18_219_208_49_21_jpg.rf.499702180915603016e3097cfae6f371.jpg, 0, 0, 1, 0
18_236_203_76_9_jpg.rf.4ac66268525ec0d93ab6a20b972a96dc.jpg, 1, 0, 0, 0
208_3_10_36_jpg.rf.4a0a65685496f230b0c366b26a01f073.jpg, 0, 0, 0, 1
202_5_19_1_jpg.rf.4a50082e5863c4d9093ab77ca6eb3d24.jpg, 0, 0, 0, 1
208_3_7_62_jpg.rf.4a067727961460fd8e15756ee8c394e1.jpg, 0, 0, 0, 1
18_228_Masson_505_87_19_jpg.rf.48de4827423121fde61a1d9ee3ca9129.jpg, 1, 0, 0, 0
15_242_212_25_6_jpg.rf.48fea595f4cd0b542ee63cc8f31afa8c.jpg, 0, 1, 0, 0
301_12_17_40_jpg.rf.4a220aa69611f1e842a7d5b0fc8c4a58.jpg, 0, 0, 0, 1
18_217_217_45_8_jpg.rf.4a934ffb35e1950ff55246f8bc34221a.jpg, 0, 0, 1, 0
15_242_208_28_13_jpg.rf.4a436712ca3a3eb45c0ed4bf0a3176e1.jpg, 0, 1, 0, 0
18_217_217_46_24_jpg.rf.4a9c9513fe1591e9adae6159da01fbd7.jpg, 0, 0, 1, 0
15_242_208_30_14_jpg.rf.4a6b00b4cabfa541d1251ad013c2fe6d.jpg, 0, 1, 0, 0
202_3_13_3_jpg.rf.4ad82f00e6f133023409cebca680d6a8.jpg, 0, 0, 0, 1
18_228_Masson_505_95_32_jpg.rf.499b9ff5f0bea2bf3dd7b0e341ae6fb3.jpg, 1, 0, 0, 0
208_4_11_8_jpg.rf.49acc9622c8dc22701e708e53180d810.jpg, 0, 0, 0, 1
18_228_Masson_505_91_36_jpg.rf.4a02b2753c1b67f7d6da0c5327a41e8c.jpg, 1, 0, 0, 0
17_209_102_11_19_jpg.rf.4bf42d5aeebd944225a6b5bfe7e11c14.jpg, 0, 0, 1, 0
15_242_202_130_63_jpg.rf.4ae6d8be878d6cbd4c41cb126cbe025a.jpg, 1, 0, 0, 0
201_1_13_45_jpg.rf.4a8a54c46d4b02ec0582ff07ac13af3a.jpg, 0, 0, 0, 1
18_229_Masson_202_40_37_jpg.rf.4a6b31efe2b732a2448032e5cb7ccd19.jpg, 1, 0, 0, 0
18_219_208_51_20_jpg.rf.490cc3c8641ab6b1a61a11c6737bf236.jpg, 0, 0, 1, 0
18_229_Masson_302_38_26_jpg.rf.4c4762f3fbcd3825361a570de8693dfd.jpg, 1, 0, 0, 0
18_228_Masson_207_33_21_jpg.rf.4c8281cb724c9e0a26700354e49448a4.jpg, 0, 0, 1, 0
15_242_208_34_18_jpg.rf.4caa516668a8aef5d3ae616581789cd5.jpg, 0, 1, 0, 0
202_6_13_19_jpg.rf.4c87ed07330962364c57981deea9e4b2.jpg, 0, 0, 0, 1
207_2_13_58_jpg.rf.4be35fe27af5c55cba4024b6d3d8ba91.jpg, 0, 0, 0, 1
204_1_11_25_jpg.rf.4c4e8f0693fec4b8a93ba2714c15b66a.jpg, 0, 0, 0, 1
18_236_203_75_24_jpg.rf.4c8b2775c479366b89a3e73fb3c0b1ec.jpg, 1, 0, 0, 0
202_0_12_24_jpg.rf.4c755e9edc5e9ac6c02e78588ebf2832.jpg, 0, 0, 0, 1
208_6_11_13_jpg.rf.4c0d782e1705cd9652101e78cb5f6dce.jpg, 0, 0, 0, 1
18_229_Masson_202_68_46_jpg.rf.4b2077efd402f9830af0585202a60f9d.jpg, 1, 0, 0, 0
18_219_208_50_5_jpg.rf.4c8bf21db123642b3597181f2263e9e0.jpg, 0, 0, 1, 0
202_6_12_11_jpg.rf.4ade542ba5c50c20800e748a73ce5613.jpg, 0, 0, 0, 1
202_0_12_18_jpg.rf.4beac0404a8e33d40d0d40544be72aa1.jpg, 0, 0, 0, 1
16_253_308_33_6_jpg.rf.4b81551e7451c2959a4fd0f34fcc6055.jpg, 0, 1, 0, 0
16_256_207_24_11_jpg.rf.4d874a6e515c3ff435f57cf0a071a121.jpg, 0, 1, 0, 0
15_242_202_77_90_jpg.rf.4b030e80b05290d780f450eef68b02e5.jpg, 1, 0, 0, 0
18_229_Masson_202_102_14_jpg.rf.4d0d3c349996e79c9dc6d58b88a23144.jpg, 1, 0, 0, 0
18_217_217_51_12_jpg.rf.4b255fa35886a064c14ad2cedcec04dd.jpg, 0, 0, 1, 0
15_242_208_40_21_jpg.rf.4b9ce26163099dfc250030103e31dce5.jpg, 0, 1, 0, 0
201_12_9_47_jpg.rf.4b7cccfd2f9d3836435d5b3068955c18.jpg, 0, 0, 0, 1
18_211_Masson_205_39_55_jpg.rf.4d6ed19cbcad97b951968415917ba5d8.jpg, 0, 0, 1, 0
18_228_Masson_504_59_31_jpg.rf.4db307153191cf5f07a5038376c8c91b.jpg, 1, 0, 0, 0
15_239_101_63_74_jpg.rf.4bd71fe50a25077d9a5171269968417e.jpg, 0, 0, 1, 0
18_228_Masson_208_66_33_jpg.rf.4de3884c06cca0062f9b7806ee13d97b.jpg, 1, 0, 0, 0
18_236_303_55_19_jpg.rf.4d5ccac251304890233b3cc8891b8fcb.jpg, 1, 0, 0, 0
213_2_12_32_jpg.rf.4c91ecf3a7a0c054781650764ed797d1.jpg, 0, 0, 0, 1
18_217_212_57_2_jpg.rf.4d08527d65e0ad05a15436942b33dac0.jpg, 0, 0, 1, 1
206_3_21_50_jpg.rf.4ea1fd9d878a6a3209e6fe4506e4210f.jpg, 0, 0, 0, 1
18_236_303_57_14_jpg.rf.4e0c390e3bec171b92f8b20f8f2c734d.jpg, 1, 0, 0, 0
18_217_217_64_15_jpg.rf.4e1af86273b4c99d989d3043b7ef202b.jpg, 0, 0, 1, 0
18_217_217_56_12_jpg.rf.4dd4fa66d65c916383e35bc00ef6e2cc.jpg, 0, 0, 1, 0
16_224_606_176_16_jpg.rf.4e30c512fb6104ef19162f7d784210df.jpg, 0, 0, 1, 0
18_217_217_54_10_jpg.rf.4eded605079956a39eaa61344ea217b4.jpg, 0, 0, 1, 0
18_211_Masson_205_111_79_jpg.rf.4eac0b20bdd4f698bfcfb907502c6ad8.jpg, 0, 0, 1, 0
18_236_303_69_32_jpg.rf.4ef00037577e152fd74a4b80f1056256.jpg, 1, 0, 0, 0
205_8_10_23_jpg.rf.4e595463c87b86c9c368bfc4167baf7c.jpg, 0, 0, 0, 1
18_217_217_55_32_jpg.rf.4ea2eaec819e937837813783862e9ef1.jpg, 0, 0, 1, 0
18_228_Masson_505_101_30_jpg.rf.4e4a55f0994730fb1d7e759ca4c9eb22.jpg, 1, 0, 0, 0
16_224_603_159_37_jpg.rf.4e9bfe1409637db922b3f0f5eb6a8acb.jpg, 0, 0, 1, 0
201_8_19_10_jpg.rf.4f982b65f640bf5d9078d56160a22b99.jpg, 0, 0, 0, 1
15_242_208_25_14_jpg.rf.4f5eba2424c551ba5bdd265f00ced5e4.jpg, 0, 1, 0, 0
19_212_D1208_28_6_jpg.rf.4e8bd6935eee1e72f241ec67e677f034.jpg, 0, 1, 0, 0
16_224_603_158_38_jpg.rf.4f6af00e9a5f66af98ebff5575c94cdb.jpg, 0, 0, 1, 0
16_253_308_21_19_jpg.rf.4e35f5730e5e510e874311fe62646bc1.jpg, 0, 1, 0, 0
202_4_17_28_jpg.rf.4ee0a62a5bb567e4fd29dc490f995ebd.jpg, 0, 0, 0, 1
18_228_Masson_505_84_24_jpg.rf.4e314a610a231fd55a34e53879e3f5f4.jpg, 1, 0, 0, 0
203_2_16_9_jpg.rf.4e1069386727ea85e5db03e27e5f83e2.jpg, 0, 0, 0, 1
207_3_23_9_jpg.rf.4f6c0fa5e7d40a7cc3cf76bd1c6780aa.jpg, 0, 0, 0, 1
202_5_21_20_jpg.rf.500ff673c14b8bab60945c1ed85db16f.jpg, 0, 0, 0, 1
18_236_202_41_17_jpg.rf.4d5c098f883e47edb18b318ec94f541d.jpg, 1, 0, 0, 0
18_217_217_44_33_jpg.rf.4facd3bd3346c01daed3db256f4e6822.jpg, 0, 0, 1, 0
201_1_9_61_jpg.rf.500ee29a282e055e87d3f9b85ed4c2db.jpg, 0, 0, 0, 1
18_217_217_64_13_jpg.rf.4f509c69725474ba78b5170afed19a95.jpg, 0, 0, 1, 0
201_2_10_53_jpg.rf.4f889dbc79f02c00c24740c806bfce77.jpg, 0, 0, 0, 1
203_0_15_61_jpg.rf.508cd0dca8e9fd64ccd79c64dc3310f8.jpg, 0, 0, 0, 1
18_217_212_55_12_jpg.rf.5082b2115f0641c264fdedecb964fca7.jpg, 0, 0, 1, 0
202_8_13_53_jpg.rf.51673257d5f4c20ee0d3e094eeb4f6ff.jpg, 0, 0, 0, 1
15_242_202_21_88_jpg.rf.4fad660e3885b13248aa9d8e3cee69cc.jpg, 1, 0, 0, 0
18_217_218_54_17_jpg.rf.511346754d332a69480c797ea7255b82.jpg, 0, 0, 1, 0
17_234_102_15_8_jpg.rf.505bd11d3b8d1682a4090bd33991123e.jpg, 0, 1, 0, 0
203_8_6_36_jpg.rf.505741ad6878ab30f3fc635ffbd968fe.jpg, 0, 0, 0, 1
15_242_212_23_22_jpg.rf.4ffc62d22c07517f690c8812a464c660.jpg, 0, 1, 0, 0
18_217_217_58_9_jpg.rf.516af61a4a56d2d6762ea15bb0361a46.jpg, 0, 0, 1, 0
18_217_217_54_25_jpg.rf.517ac31e8f11a2f52553232853be74a4.jpg, 0, 0, 1, 0
18_229_Masson_201_122_26_jpg.rf.4ffd2eb231c2955292547936e52a614e.jpg, 1, 0, 0, 0
15_242_208_39_5_jpg.rf.4f071cbf2bbb2cb316af30eb7d2ecc79.jpg, 0, 1, 0, 0
15_242_212_19_11_jpg.rf.51dc3486cbdefb8bdf49088deab5beb4.jpg, 0, 1, 0, 0
18_229_Masson_202_73_58_jpg.rf.5159d0fca7955acd88d4f8f5b85f8341.jpg, 1, 0, 0, 0
18_236_303_64_20_jpg.rf.5108b1c114597e9ec05703bb6665f77c.jpg, 1, 0, 0, 0
208_7_11_8_jpg.rf.51980635df510c0aaa488e624186f04c.jpg, 0, 0, 0, 1
201_6_12_30_jpg.rf.520befe225beb9e168b4024a49837d98.jpg, 0, 0, 0, 1
15_242_208_198_58_jpg.rf.51dfa79420433f445aedbf8526402034.jpg, 0, 0, 0, 0
18_228_Masson_505_89_31_jpg.rf.4ed60af0df9000e289d389f8fad44462.jpg, 1, 0, 0, 0
18_236_303_49_27_jpg.rf.51206eeaa3d80a2a7f4b7444df02a11f.jpg, 1, 0, 0, 0
15_242_304_9_10_jpg.rf.523df2e888c79bf94d3abbe8ad4c1e59.jpg, 0, 1, 0, 0
18_217_217_63_24_jpg.rf.520a2185bba9f370fa6b3e62819d8743.jpg, 0, 0, 1, 0
19_212_D1208_26_4_jpg.rf.5220d44ba42b9037de4336febd63567a.jpg, 0, 1, 0, 0
19_212_D1208_28_7_jpg.rf.52057490d49cb4b055653dd270d3d180.jpg, 0, 1, 0, 0
16_224_603_160_33_jpg.rf.4fe183b2e5cbc977045c3a8e6cc9fac9.jpg, 0, 0, 1, 0
18_217_217_46_12_jpg.rf.51d302aa90f1d740d0e9ce467522c03e.jpg, 0, 0, 1, 0
16_253_308_22_16_jpg.rf.520d22eacd8566dc341d75da6a59e372.jpg, 0, 1, 0, 0
18_211_205_5_22_jpg.rf.523ac580441f075a6a68c9c60ffb94d0.jpg, 0, 1, 0, 0
19_212_D1208_25_9_jpg.rf.52c5951a3d0b0d1825a51490a64ae8e6.jpg, 0, 1, 0, 0
15_242_208_28_18_jpg.rf.53828ac54b2d5be590fa6afff508e664.jpg, 0, 1, 0, 0
18_217_217_43_18_jpg.rf.5358bf3a57d7f33a7c52dc3dc14ba916.jpg, 0, 0, 1, 0
201_8_5_6_jpg.rf.53912b56b4979ac063c8e69b9f57b40d.jpg, 0, 0, 0, 1
207_6_21_41_jpg.rf.528a92b9917bca790526c73219b3dcba.jpg, 0, 0, 0, 1
201_3_7_42_jpg.rf.54526afef358f0004392a936babc01b8.jpg, 0, 0, 0, 1
18_217_217_55_16_jpg.rf.53acca4bf971eeff3dfd65491e25c0ac.jpg, 0, 0, 1, 0
18_229_Masson_202_41_41_jpg.rf.51005540076be62aaad5a66773db6d23.jpg, 1, 0, 0, 0
18_217_218_56_31_jpg.rf.53e03e7f48f916c0ae40e0b32b289f51.jpg, 0, 0, 1, 0
201_2_14_58_jpg.rf.5284c578672cb60d773ba91c573adafe.jpg, 0, 0, 0, 1
18_229_Masson_202_14_28_jpg.rf.52ffda96e2b30936b2a06ea53e01c9f7.jpg, 1, 0, 0, 0
15_242_208_20_5_jpg.rf.53d9c0bf8cc74d7efc4799f2028499bd.jpg, 0, 1, 0, 0
15_242_208_28_25_jpg.rf.531ac5fe7ab24b30a5f0711b14a19fa8.jpg, 0, 1, 0, 0
18_229_Masson_302_36_26_jpg.rf.5332fa7069bfb9bd37c9025bb2bc218e.jpg, 1, 0, 0, 0
301_11_15_8_jpg.rf.526d18469877429b33177ea0d3cf0bac.jpg, 0, 0, 0, 1
15_242_202_115_75_jpg.rf.52fad0219fd9a44262044c855a3ab938.jpg, 1, 0, 0, 0
18_228_Masson_505_86_19_jpg.rf.52ffab048e60a55c0a09f5e7c78d8b6a.jpg, 1, 0, 0, 0
15_242_208_21_22_jpg.rf.53e12f10e02d9ab36abfd3f8741d70ad.jpg, 0, 1, 0, 0
18_211_206_20_7_jpg.rf.5422346cfb369635854cae7e56a1a8b8.jpg, 0, 1, 0, 0
15_239_203_36_57_jpg.rf.52bfb8a4eed88f2611adccabc7cd3378.jpg, 1, 0, 0, 0
16_224_101_111_20_jpg.rf.5455c5cd6d0cb95426f6f8286f5ed420.jpg, 0, 0, 1, 0
16_253_308_23_10_jpg.rf.54528cd279c5413ef1ff7a8dbe22fa63.jpg, 0, 1, 0, 0
18_217_219_71_3_jpg.rf.53fb86ce31d9116b64a28e83012183e0.jpg, 0, 0, 1, 0
15_242_208_20_18_jpg.rf.5589e7634df8554cdeea88d8334992f6.jpg, 0, 1, 0, 0
18_228_Masson_505_82_24_jpg.rf.54f3b9f93e2d98a5215e1de33bc7bd6c.jpg, 1, 0, 0, 0
18_229_Masson_201_90_56_jpg.rf.552647e0d2a1d706edede2bb976884e2.jpg, 1, 0, 0, 0
201_7_16_49_jpg.rf.54aedd16ca18657338e7250833ca0a34.jpg, 0, 0, 0, 1
18_229_Masson_201_15_29_jpg.rf.53df58c8649198b6f42b697b8fb83ae2.jpg, 1, 0, 0, 0
15_242_212_22_22_jpg.rf.5579407aae6288b9cb5ec013d7493fa7.jpg, 0, 1, 0, 0
15_242_202_120_83_jpg.rf.54ff7b7f71ffd7bb9cfd597c71f35dd5.jpg, 1, 0, 0, 0
18_236_203_76_10_jpg.rf.549e834df8745e1850bee36d43612204.jpg, 1, 0, 0, 0
15_242_208_30_27_jpg.rf.5572ab37bb7c55dbbe1bde86e0132704.jpg, 0, 1, 0, 0
18_236_303_57_43_jpg.rf.54fd89e230cd8fe6b0293878db50a613.jpg, 1, 0, 0, 0
16_253_308_32_17_jpg.rf.541ee8322f144bf85df9466434aca021.jpg, 0, 1, 0, 0
17_209_102_10_33_jpg.rf.54f96a9e17d4e89448078268d94bb311.jpg, 0, 0, 1, 0
18_229_Masson_201_17_15_jpg.rf.559f83a458115da9bedf830c9051335e.jpg, 1, 0, 0, 0
19_212_E1202_20_3_jpg.rf.55494c791858613925210b9bcade7942.jpg, 0, 1, 0, 0
15_242_211_20_10_jpg.rf.54f0e77b0f67fb222b691c6623c91ee8.jpg, 0, 1, 0, 0
16_224_603_162_52_jpg.rf.567fbc5166ffa6516f7158496ab81150.jpg, 0, 0, 1, 0
18_217_217_65_20_jpg.rf.54fe03c575d3b624df295352c38fa27c.jpg, 0, 0, 1, 0
18_219_201_14_6_jpg.rf.55fd704c1ab2e304edeb4e9611ac70a8.jpg, 0, 1, 0, 0
18_229_Masson_202_114_21_jpg.rf.569812e4e6f639c48e1c9399ef1ea195.jpg, 1, 0, 0, 0
18_237_201_54_23_jpg.rf.559d0215487fb73bc75e2d33eeb0096a.jpg, 1, 0, 0, 0
18_219_206_49_29_jpg.rf.55d6192d663639f9dfce49e271bee543.jpg, 0, 0, 1, 0
18_217_217_54_20_jpg.rf.556edbe008a736df2ccacbaaa442b75a.jpg, 0, 0, 1, 0
17_228_608_93_9_jpg.rf.57fb6743f0fd03b26a00d51c68e4c09b.jpg, 0, 0, 1, 0
15_242_208_28_26_jpg.rf.5580ece067844c750df43fcbb7d0c7e8.jpg, 0, 1, 0, 0
16_253_308_34_19_jpg.rf.581e7d8dd305c66abf94662d5ee3430c.jpg, 0, 1, 0, 0
18_229_Masson_202_84_41_jpg.rf.56c84fb7cdbe52bf888220e07a123271.jpg, 1, 0, 0, 0
16_256_202_24_10_jpg.rf.55b9532bf23c37c3883d715b4c0cc2e2.jpg, 0, 1, 0, 0
15_242_208_24_10_jpg.rf.56cf1ae93c62c5501c26c037c032c1a9.jpg, 0, 1, 0, 0
18_228_Masson_208_67_33_jpg.rf.56ae44b5621dd666cd73e10df146fc52.jpg, 1, 0, 0, 0
17_234_212_75_20_jpg.rf.57dbc07918183b408264977b8a232ddb.jpg, 0, 0, 1, 0
19_212_E1202_19_2_jpg.rf.5773647c69293fbf971f4775bef24105.jpg, 0, 1, 0, 0
18_217_217_57_11_jpg.rf.565d3686275cc345d756277820e562cd.jpg, 0, 0, 1, 0
15_242_208_20_25_jpg.rf.56d98e3cbbea3b41efaf0add1e38d2b0.jpg, 0, 1, 0, 0
15_242_202_63_107_jpg.rf.573be3a2fb2ef8b0cb40db0c2f1b79de.jpg, 1, 0, 0, 0
17_209_102_11_16_jpg.rf.57c02559f1fdedea27b558cc0e53af45.jpg, 0, 0, 1, 0
18_229_Masson_201_16_26_jpg.rf.5723dec78ffacd91efa223b6cce97da9.jpg, 1, 0, 0, 0
16_253_308_33_18_jpg.rf.57682f8a49dbfa0b654d99fa9531552c.jpg, 0, 1, 0, 0
16_224_101_110_46_jpg.rf.581dcf0b6989898306f7803c80a1c615.jpg, 0, 0, 1, 0
18_217_219_18_2_jpg.rf.58143424911a07f42c0c7cf0fd243a03.jpg, 0, 1, 0, 0
16_253_308_21_16_jpg.rf.584cfdd686ac709f12f6886d8136105b.jpg, 0, 1, 0, 0
18_217_217_56_5_jpg.rf.553c1fdd12c30c94c5a16807561fbade.jpg, 0, 0, 1, 0
18_217_217_51_25_jpg.rf.5916dff7653594b8c0a47eb97b7d4b12.jpg, 0, 0, 1, 0
15_242_208_34_10_jpg.rf.594ba376091aae47dadee1c51469102e.jpg, 0, 1, 0, 0
18_229_Masson_203_91_7_jpg.rf.58821756c98adfe7465095c8e993500d.jpg, 1, 0, 0, 0
15_242_212_22_7_jpg.rf.56ac5e3898c9e865dfaaa9735347f1a7.jpg, 0, 1, 0, 0
18_211_Masson_205_111_10_jpg.rf.59fe59e1a03bceee8b04c2acc81d3400.jpg, 0, 0, 1, 0
18_217_218_56_29_jpg.rf.55b53932f72e872637b6357634f04f54.jpg, 0, 0, 1, 0
15_242_208_29_13_jpg.rf.5900c27dfc2906d2b14acfe7912182e1.jpg, 0, 1, 0, 0
208_2_17_47_jpg.rf.59c2332a1c0b485737e05cf0c4593601.jpg, 0, 0, 0, 1
204_3_17_60_jpg.rf.5910a962d64b5ee3103cc9eef171d083.jpg, 0, 0, 0, 1
202_5_19_60_jpg.rf.5949ed15b16da19bf7cce1917142651b.jpg, 0, 0, 0, 1
18_236_203_78_19_jpg.rf.5a6432a075ef8ec64eb5a8ab20d7e481.jpg, 1, 0, 0, 0
204_5_6_30_jpg.rf.59202e054f3c17c3eaf8820950fba71b.jpg, 0, 0, 0, 1
201_2_10_60_jpg.rf.5a42f1161eeaa4fff3e97e60fb048ce6.jpg, 0, 0, 0, 1
18_217_217_58_22_jpg.rf.592c8d31c9ad1d5aee98a716d5017089.jpg, 0, 0, 1, 0
301_1_9_46_jpg.rf.59f19660c215a8b1694c700535b99097.jpg, 0, 0, 0, 1
17_209_102_7_24_jpg.rf.5ada9400f50a183558393db48d2456d2.jpg, 0, 0, 1, 0
17_209_102_6_30_jpg.rf.5a43dcdfe29d3f51ec0a6c81cf817c9c.jpg, 0, 0, 1, 0
202_3_9_36_jpg.rf.59254728736b638670170122e219f350.jpg, 0, 0, 0, 1
205_10_5_10_jpg.rf.5a8bc346b5ebf88e5e093784aa4ac159.jpg, 0, 0, 0, 1
18_217_217_48_26_jpg.rf.59a0d88b315550063cd7c40aa9071a1f.jpg, 0, 0, 1, 0
17_234_212_76_17_jpg.rf.58d4f087e1e61449727a122d6aa33441.jpg, 0, 0, 1, 0
15_242_208_28_24_jpg.rf.5a6ac8f4749cf24e0e7b2306cde76a72.jpg, 0, 1, 0, 0
18_229_Masson_202_54_44_jpg.rf.594f6b5536d104c53897ecfd0467f647.jpg, 1, 0, 0, 0
16_224_603_159_45_jpg.rf.5b69a76b45813a2dce885734ccdd89f8.jpg, 0, 0, 1, 0
17_228_801_94_27_jpg.rf.589b6e867fff5f8688acb23e99d10da2.jpg, 1, 0, 0, 0
15_242_208_39_22_jpg.rf.5be27bbb21534b2b51f8889b51be1498.jpg, 0, 1, 0, 0
201_3_17_20_jpg.rf.5a856916020a79d7a62f746a5be76925.jpg, 0, 0, 0, 1
18_229_Masson_202_137_15_jpg.rf.5b483360bbe35380308e4230661eefe9.jpg, 1, 0, 0, 0
16_253_302_18_6_jpg.rf.5ad05fda009557ba5af44b60d7bb69f1.jpg, 0, 1, 0, 0
15_242_212_19_21_jpg.rf.5a70e57fed6409bf6c29fcd4004774dd.jpg, 0, 1, 0, 0
18_228_Masson_505_89_32_jpg.rf.5ae0e6d699664b449346035c1b96d7be.jpg, 1, 0, 0, 0
201_11_13_34_jpg.rf.5bc06a2d14a527fe6c646bcd0df337dd.jpg, 0, 0, 0, 1
18_229_Masson_202_146_19_jpg.rf.5c046364583326d565da2b92f7919b21.jpg, 1, 0, 0, 0
208_5_3_40_jpg.rf.5bc0c8e0ed712e9357e851ebc43119a4.jpg, 0, 0, 0, 1
18_217_217_65_19_jpg.rf.599a2d5964d0e6ca0190fad604e9a54f.jpg, 0, 0, 1, 0
18_229_Masson_201_8_10_jpg.rf.5b000074de06fb11c0026e0c55109185.jpg, 1, 0, 0, 0
18_228_Masson_505_91_33_jpg.rf.5bc634296d5474df817330217a0820d6.jpg, 1, 0, 0, 0
15_242_208_30_11_jpg.rf.5c472661bf4a6d79c08cc1bd781f0a80.jpg, 0, 1, 0, 0
208_5_14_58_jpg.rf.5d588c6bb3d83f77c2ddd53e030f5f00.jpg, 0, 0, 0, 1
18_219_206_49_4_jpg.rf.5b36633b56d131cc64bcd1bd41796164.jpg, 0, 0, 1, 0
18_229_Masson_201_136_31_jpg.rf.5d2f504ba48c1d0c2d6bbbb01341257f.jpg, 1, 0, 0, 0
15_242_208_38_7_jpg.rf.5b54ef690d8c7bfb2dfaa7ca0dcf8758.jpg, 0, 1, 0, 0
